ZCTA5,LAT,LNG,STATE_USPS
29934,32.591591,-81.107381,SC
29935,32.383376,-80.693753,SC
29936,32.482042,-80.971987,SC
29939,32.672512,-81.244025,SC
29940,32.550341,-80.702533,SC
29941,32.565341,-80.816756,SC
29943,32.479249,-81.192323,SC
29944,32.795699,-81.034521,SC
29945,32.681465,-80.795863,SC
30002,33.773335,-84.261667,GA
30004,34.145635,-84.291881,GA
30005,34.08905,-84.217019,GA
30008,33.900567,-84.590924,GA
30009,34.078136,-84.303424,
30011,34.019859,-83.837163,GA
30012,33.717806,-84.002515,GA
30013,33.645174,-83.972207,GA
30014,33.580062,-83.823102,GA
30016,33.517433,-83.928703,GA
30017,33.890533,-83.961879,GA
30019,33.97561,-83.883747,GA
30021,33.806929,-84.237588,GA
30022,34.026085,-84.247433,GA
30024,34.063485,-84.0911,GA
30025,33.655983,-83.695765,GA
30028,34.293159,-84.175907,
30030,33.771947,-84.29027,GA
30032,33.740668,-84.264466,GA
30033,33.811659,-84.28323,GA
30034,33.690867,-84.248622,GA
30035,33.724452,-84.204244,GA
30038,33.66646,-84.139855,GA
30039,33.799244,-84.034408,GA
30040,34.210111,-84.187856,GA
30041,34.199535,-84.098522,GA
30043,33.999036,-84.009343,GA
30044,33.915234,-84.063923,GA
30045,33.936518,-83.927669,GA
30046,33.949702,-83.993451,
30047,33.870125,-84.112322,GA
30052,33.815151,-83.893561,GA
30054,33.67325,-83.871806,GA
30055,33.497411,-83.749784,GA
30056,33.50025,-83.659584,GA
30058,33.73835,-84.107376,GA
30060,33.919746,-84.542091,GA
30062,34.006497,-84.472974,GA
30064,33.940455,-84.609708,GA
30066,34.032388,-84.505154,GA
30067,33.934278,-84.462185,GA
30068,33.968116,-84.431704,GA
30070,33.574432,-83.894702,GA
30071,33.940652,-84.206734,GA
30072,33.790759,-84.206645,GA
30075,34.052688,-84.391587,GA
30076,34.028568,-84.311368,GA
30078,33.861019,-84.017993,GA
30079,33.792055,-84.257369,GA
30080,33.869434,-84.496389,GA
30082,33.854654,-84.536437,GA
30083,33.797413,-84.197982,GA
30084,33.854097,-84.216155,GA
30087,33.805802,-84.126929,GA
30088,33.756052,-84.182363,GA
30092,33.972386,-84.231986,GA
30093,33.908536,-84.177349,GA
30094,33.612505,-84.051523,GA
30096,33.974302,-84.145384,GA
30097,34.026342,-84.145978,GA
30101,34.034515,-84.707349,GA
30102,34.110194,-84.631394,GA
30103,34.366336,-84.917546,GA
30104,34.087138,-85.056489,GA
30105,34.432548,-85.172442,GA
30106,33.839078,-84.62821,GA
30107,34.336098,-84.345464,GA
30108,33.5317,-85.262996,GA
30110,33.744459,-85.135625,GA
30113,33.850746,-85.205308,GA
30114,34.247813,-84.524509,GA
30115,34.204092,-84.400462,GA
30116,33.539118,-84.99561,GA
30117,33.581851,-85.132439,GA
30118,33.572388,-85.10362,
30120,34.167881,-84.85201,GA
30121,34.209221,-84.778006,GA
30122,33.766909,-84.641356,GA
30124,34.133736,-85.345827,GA
30125,34.000642,-85.276805,GA
30126,33.815023,-84.553798,GA
30127,33.874556,-84.694713,GA
30132,33.996264,-84.845086,GA
30134,33.77752,-84.78139,GA
30135,33.672278,-84.733011,GA
30137,34.126009,-84.76096,GA
30139,34.432341,-84.705495,GA
30141,33.860444,-84.769846,GA
30143,34.459958,-84.431752,GA
30144,34.036845,-84.591033,GA
30145,34.24566,-84.985878,GA
30147,34.150627,-85.208239,GA
30148,34.458792,-84.258613,GA
30149,34.309754,-85.226015,
30152,33.991564,-84.64687,GA
30153,33.959882,-85.054452,GA
30157,33.884746,-84.871949,GA
30161,34.242301,-85.171371,GA
30164,33.395983,-83.834243,
30165,34.302906,-85.269106,GA
30168,33.783542,-84.588106,GA
30170,33.42923,-85.169473,GA
30171,34.343395,-84.726262,GA
30173,34.133121,-85.153505,GA
30175,34.534915,-84.526711,GA
30176,33.766844,-85.301029,GA
30177,34.411352,-84.377919,GA
30178,34.095453,-84.971074,GA
30179,33.781553,-85.014782,GA
30180,33.718878,-84.918801,GA
30182,33.655819,-85.248832,GA
30183,34.338804,-84.602425,GA
30184,34.252062,-84.741056,GA
30185,33.519802,-84.918098,GA
30187,33.662549,-84.847233,GA
30188,34.123533,-84.457654,GA
30189,34.124224,-84.570679,GA
30204,33.056208,-84.121725,GA
30205,33.267427,-84.475116,GA
30206,33.096064,-84.458259,GA
30213,33.589297,-84.636762,GA
30214,33.490464,-84.485997,GA
30215,33.391613,-84.456432,GA
30216,33.228834,-83.884863,GA
30217,33.281876,-85.133864,GA
30218,33.129318,-84.587178,GA
30220,33.225468,-84.823454,GA
30222,33.044355,-84.743495,GA
30223,33.288794,-84.279919,GA
30224,33.20443,-84.239736,GA
30228,33.400608,-84.307728,GA
30230,33.16449,-84.920565,GA
30233,33.292157,-83.969544,GA
30234,33.324024,-84.03139,GA
30236,33.524478,-84.325439,GA
30238,33.493294,-84.37916,GA
30240,33.036764,-85.120092,GA
30241,33.022342,-84.949512,GA
30248,33.351568,-84.106002,GA
30250,33.436535,-84.314213,GA
30251,33.198174,-84.698112,GA
30252,33.473512,-84.057165,GA
30253,33.448926,-84.18357,GA
30256,33.007484,-84.3099,GA
30257,33.143414,-84.18622,GA
30258,32.972488,-84.4491,GA
30259,33.266198,-84.737458,GA
30260,33.584687,-84.327348,GA
30263,33.388415,-84.858937,GA
30265,33.418686,-84.713164,GA
30268,33.54643,-84.722632,GA
30269,33.391887,-84.570656,GA
30273,33.583798,-84.271027,GA
30274,33.554561,-84.399687,GA
30275,33.437124,-84.874183,GA
30276,33.267076,-84.568654,GA
30277,33.375308,-84.649196,GA
30281,33.567898,-84.193388,GA
30284,33.34285,-84.288992,
30285,32.987673,-84.258191,GA
30286,32.879167,-84.330566,GA
30288,33.652831,-84.327109,GA
30289,33.322887,-84.63387,
30290,33.476407,-84.589704,GA
30291,33.575883,-84.543771,GA
30292,33.168489,-84.393225,GA
30293,32.976649,-84.611505,GA
30294,33.636692,-84.264986,GA
30295,33.090279,-84.310405,GA
30296,33.56316,-84.441157,GA
30297,33.615841,-84.373002,GA
30303,33.753271,-84.389938,GA
30305,33.835696,-84.389116,GA
30306,33.78814,-84.352625,GA
30307,33.771079,-84.3336,GA
30308,33.771127,-84.378108,GA
30309,33.799896,-84.3858,GA
30310,33.726586,-84.425995,GA
30311,33.723262,-84.475994,GA
30312,33.744729,-84.375247,GA
30313,33.764558,-84.397335,GA
30314,33.75749,-84.431949,GA
30315,33.702741,-84.382853,GA
30316,33.711546,-84.331796,GA
30317,33.747989,-84.315586,GA
30318,33.792334,-84.447713,GA
30319,33.875954,-84.334763,GA
30322,33.793594,-84.326128,GA
30324,33.818405,-84.358175,GA
30326,33.849518,-84.363971,GA
30327,33.869694,-84.4173,GA
30328,33.932538,-84.385947,GA
30329,33.827487,-84.323013,GA
30331,33.705434,-84.544076,GA
30332,33.778271,-84.404537,
30334,33.748855,-84.387243,
30336,33.738375,-84.5676,GA
30337,33.640147,-84.450081,GA
30338,33.946218,-84.318119,GA
30339,33.876174,-84.462357,GA
30340,33.897142,-84.25167,GA
30341,33.888505,-84.289532,GA
30342,33.88435,-84.374964,GA
30344,33.676636,-84.461601,GA
30345,33.851652,-84.283685,GA
30346,33.924264,-84.338843,GA
30349,33.622488,-84.523908,GA
30350,33.980254,-84.330016,GA
30354,33.661498,-84.386895,GA
30360,33.933885,-84.272034,GA
30363,33.791004,-84.398978,
30401,32.599617,-82.352575,GA
30410,32.188589,-82.51347,GA
30411,32.128124,-82.79438,GA
30412,32.078922,-82.490792,GA
30413,32.88898,-82.510648,GA
30415,32.324484,-81.603497,GA
30417,32.170468,-81.920992,GA
30420,32.288422,-82.152736,GA
30421,32.179599,-82.107566,GA
30423,32.148806,-81.830641,GA
30425,32.682022,-82.094572,GA
30426,33.035037,-81.628674,GA
30427,31.922905,-81.962446,GA
30428,32.224545,-82.71513,GA
30429,32.165446,-81.936169,GA
30434,33.025668,-82.383791,GA
30436,32.154894,-82.293036,GA
30438,32.165397,-82.020504,GA
30439,32.405986,-82.079058,GA
30441,32.796413,-82.228334,GA
30442,32.799793,-81.983529,GA
30445,32.163934,-82.588515,GA
30446,32.563486,-81.463016,GA
30448,32.48824,-82.363384,GA
30449,32.515224,-81.561033,
30450,32.562251,-81.923131,GA
30451,32.390725,-81.952417,
30452,32.325315,-81.888781,GA
30453,32.011159,-82.121793,GA
30454,32.436077,-82.730358,GA
30455,32.690978,-81.802282,GA
30456,32.980717,-81.79614,GA
30457,32.400272,-82.567512,GA
30458,32.399447,-81.82894,GA
30460,32.418921,-81.781662,
30461,32.511828,-81.718844,GA
30464,32.437229,-82.224961,GA
30467,32.753793,-81.603534,GA
30470,32.313907,-82.561036,GA
30471,32.543263,-82.18091,GA
30473,32.016897,-82.46883,GA
30474,32.238578,-82.417773,GA
30475,32.224698,-82.368594,
30477,32.861525,-82.401582,GA
30501,34.319043,-83.814422,GA
30504,34.268204,-83.893289,GA
30506,34.346938,-83.895627,GA
30507,34.24748,-83.773879,GA
30510,34.444872,-83.570707,GA
30511,34.449686,-83.486693,GA
30512,34.856753,-83.967998,GA
30513,34.821043,-84.322383,GA
30516,34.380913,-83.030697,GA
30517,34.130296,-83.797289,GA
30518,34.131966,-84.026238,GA
30519,34.08741,-83.945059,GA
30520,34.339924,-83.082702,GA
30521,34.362448,-83.292322,GA
30522,34.795835,-84.341064,GA
30523,34.713154,-83.551309,GA
30525,34.907223,-83.369347,GA
30527,34.480907,-83.781838,GA
30528,34.621918,-83.79462,GA
30529,34.217179,-83.482653,GA
30530,34.222921,-83.393799,GA
30531,34.512602,-83.592206,GA
30533,34.561298,-84.015093,GA
30534,34.4311,-84.144329,GA
30535,34.573655,-83.574769,GA
30536,34.652002,-84.359442,
30537,34.976125,-83.320199,GA
30538,34.500986,-83.263844,GA
30540,34.728127,-84.543528,GA
30541,34.912894,-84.539177,GA
30542,34.179847,-83.910081,GA
30543,34.290463,-83.649536,GA
30545,34.762318,-83.762118,GA
30546,34.908665,-83.706265,GA
30547,34.362021,-83.455617,GA
30548,34.091064,-83.767043,GA
30549,34.107959,-83.577478,GA
30552,34.770857,-83.443724,GA
30553,34.443759,-83.084067,GA
30554,34.398088,-83.661905,GA
30555,34.971217,-84.436342,GA
30557,34.479752,-83.184905,GA
30558,34.27254,-83.562688,GA
30559,34.95786,-84.274335,GA
30560,34.876771,-84.204706,GA
30562,34.921479,-83.381098,GA
30563,34.567865,-83.454897,GA
30564,34.463965,-83.889312,GA
30565,34.086204,-83.411482,GA
30566,34.236212,-83.89521,GA
30567,34.180798,-83.676554,GA
30568,34.959483,-83.432792,GA
30571,34.707523,-83.694014,GA
30572,34.735793,-84.072507,GA
30573,34.744738,-83.434842,
30575,34.207594,-83.713441,GA
30576,34.834589,-83.452139,GA
30577,34.552411,-83.325899,GA
30581,34.795248,-83.423725,GA
30582,34.956451,-83.909789,GA
30601,33.999151,-83.346993,GA
30602,33.943919,-83.373855,GA
30605,33.905911,-83.323577,GA
30606,33.937553,-83.424959,GA
30607,34.017305,-83.447551,GA
30609,33.949464,-83.382007,
30619,33.855797,-83.244711,GA
30620,33.929472,-83.758457,GA
30621,33.791462,-83.492132,GA
30622,33.924477,-83.517989,GA
30623,33.726758,-83.541819,
30624,34.186246,-83.044149,GA
30625,33.520284,-83.33353,GA
30627,33.972176,-82.963748,GA
30628,34.028875,-83.213297,GA
30629,34.077983,-83.110367,GA
30630,33.913366,-83.1473,GA
30631,33.559319,-82.875272,GA
30633,34.180903,-83.249172,GA
30634,34.195694,-82.945483,GA
30635,34.105769,-82.793148,GA
30641,33.778357,-83.574025,GA
30642,33.554729,-83.192079,GA
30643,34.363478,-82.908803,GA
30646,34.085682,-83.302513,GA
30648,33.880703,-83.04483,GA
30650,33.583689,-83.473544,GA
30655,33.781688,-83.696095,GA
30656,33.862137,-83.716175,GA
30660,33.789216,-82.951866,GA
30662,34.267311,-83.1541,GA
30663,33.615505,-83.600295,GA
30664,33.556259,-82.798319,GA
30665,33.542634,-83.062872,GA
30666,33.962087,-83.584602,GA
30667,33.776347,-83.14533,GA
30668,33.895747,-82.697208,GA
30669,33.676431,-83.118117,GA
30673,33.710745,-82.713931,GA
30677,33.783202,-83.373342,GA
30678,33.453017,-83.065918,GA
30680,33.996386,-83.69955,GA
30683,33.946841,-83.257109,GA
30701,34.492384,-84.958336,GA
30705,34.744142,-84.731404,GA
30707,34.771847,-85.35921,GA
30708,34.961788,-84.664582,GA
30710,34.953194,-84.911171,GA
30711,34.910036,-84.727904,GA
30720,34.733645,-85.000824,GA
30721,34.788636,-84.916082,GA
30725,34.924777,-85.352675,GA
30726,34.976243,-85.139577,GA
30728,34.684875,-85.22579,GA
30730,34.348052,-85.417499,GA
30731,34.587768,-85.477364,GA
30733,34.414593,-85.050554,GA
30734,34.532804,-84.714916,GA
30735,34.602883,-84.882661,GA
30736,34.904276,-85.135781,GA
30738,34.796552,-85.480936,GA
30739,34.805906,-85.215958,GA
30740,34.757368,-85.072012,GA
30741,34.952695,-85.281295,GA
30742,34.950585,-85.243241,GA
30746,34.577084,-85.027274,GA
30747,34.502597,-85.302791,GA
30750,34.94141,-85.388229,GA
30751,34.984504,-84.73269,
30752,34.914982,-85.537961,GA
30753,34.58228,-85.2858,GA
30755,34.86803,-85.04275,GA
30756,34.897649,-84.977052,
30757,34.935801,-85.441516,GA
30802,33.601366,-82.299936,GA
30803,33.133462,-82.549151,GA
30805,33.279569,-82.191791,GA
30807,33.457408,-82.648621,GA
30808,33.384114,-82.391923,GA
30809,33.558527,-82.171185,GA
30810,33.235661,-82.589853,GA
30812,33.367233,-82.028573,
30813,33.471668,-82.220051,GA
30814,33.437084,-82.308505,GA
30815,33.287356,-82.090175,GA
30816,33.156174,-82.166271,GA
30817,33.778388,-82.430194,GA
30818,33.262932,-82.330982,GA
30820,33.217592,-82.709889,GA
30821,33.492107,-82.737994,GA
30822,32.926337,-81.852712,GA
30823,33.226005,-82.45338,GA
30824,33.512953,-82.514855,GA
30828,33.368038,-82.656312,GA
30830,33.079811,-81.975337,GA
30833,33.19125,-82.353132,GA
30901,33.437213,-81.956156,GA
30903,33.490148,-82.162688,
30904,33.478289,-82.014102,GA
30905,33.41516,-82.142573,GA
30906,33.346732,-81.967703,GA
30907,33.523712,-82.085665,GA
30909,33.470481,-82.083045,GA
30912,33.47051,-81.988094,
31001,31.976256,-83.339665,GA
31002,32.554049,-82.595322,GA
31003,32.606281,-83.212516,GA
31005,32.544201,-83.597459,GA
31006,32.58072,-84.250738,GA
31007,32.188514,-83.927321,GA
31008,32.665358,-83.786003,GA
31009,32.281608,-83.019789,GA
31011,32.131438,-83.083021,GA
31012,32.394344,-83.173715,GA
31014,32.415886,-83.349077,GA
31015,31.934828,-83.774719,GA
31016,32.842251,-84.115961,GA
31017,32.621094,-83.23222,GA
31018,32.977092,-82.627586,GA
31019,32.424244,-83.051342,GA
31020,32.690507,-83.498578,GA
31021,32.493466,-82.943074,GA
31022,32.51154,-83.116631,GA
31023,32.183174,-83.199476,GA
31024,33.320918,-83.37549,GA
31025,32.335397,-83.740875,GA
31027,32.581117,-82.804219,GA
31028,32.631201,-83.696301,GA
31029,33.040316,-83.934522,GA
31030,32.570683,-83.890124,GA
31031,32.866286,-83.32834,GA
31032,33.01137,-83.567472,GA
31033,33.079307,-83.434007,GA
31035,32.845795,-82.696035,GA
31036,32.282069,-83.523212,GA
31037,32.080832,-82.968592,GA
31038,33.133747,-83.646996,GA
31039,32.594346,-84.387079,GA
31041,32.333518,-84.204238,GA
31042,32.761346,-83.176859,GA
31044,32.656173,-83.390884,GA
31045,33.280835,-82.785442,GA
31046,33.054336,-83.796088,GA
31047,32.46728,-83.595342,GA
31049,32.686436,-82.525311,GA
31050,32.739657,-83.955974,GA
31051,32.155877,-83.886797,GA
31052,32.789015,-83.840075,GA
31054,32.889861,-83.214067,GA
31055,32.005073,-82.900735,GA
31057,32.435,-83.936561,GA
31058,32.488651,-84.410396,GA
31060,31.975665,-83.063507,GA
31061,33.077282,-83.246171,GA
31062,33.046624,-83.215582,
31063,32.288966,-83.96326,GA
31064,33.286454,-83.702299,GA
31065,32.550166,-83.163351,GA
31066,32.803974,-84.014983,GA
31067,32.86034,-82.936674,GA
31068,32.328618,-84.117049,GA
31069,32.440068,-83.748603,GA
31070,32.18658,-83.789771,GA
31071,32.129447,-83.540846,GA
31072,31.974465,-83.56684,GA
31075,32.351617,-82.956349,GA
31076,32.53887,-84.110141,GA
31077,31.921144,-83.19837,GA
31078,32.694814,-84.075661,GA
31079,31.942896,-83.458767,GA
31081,32.419084,-84.281754,GA
31082,32.996417,-82.903117,GA
31083,32.040339,-82.814359,GA
31084,31.961703,-83.607862,
31085,33.427349,-83.6277,GA
31087,33.251362,-83.001031,GA
31088,32.578447,-83.653861,GA
31089,32.850766,-82.860314,GA
31090,32.829701,-83.068196,GA
31091,32.237927,-83.704527,GA
31092,32.090962,-83.785552,GA
31093,32.647873,-83.657206,GA
31094,33.113614,-82.795759,GA
31096,32.723291,-82.707266,GA
31097,32.890411,-84.166895,GA
31098,32.614215,-83.56856,GA
31201,32.806321,-83.61786,GA
31204,32.848511,-83.674745,GA
31206,32.792095,-83.68394,GA
31207,32.828443,-83.649135,
31210,32.907633,-83.735052,GA
31211,32.901115,-83.576267,GA
31213,32.840081,-83.63935,
31216,32.729664,-83.68534,GA
31217,32.844147,-83.500044,GA
31220,32.870855,-83.809,GA
31301,31.75063,-81.602332,GA
31302,32.121503,-81.341971,GA
31303,32.505422,-81.313427,GA
31304,31.510772,-81.354554,
31305,31.396816,-81.393957,GA
31307,32.172843,-81.398602,GA
31308,32.180316,-81.47129,GA
31309,31.879947,-81.437643,GA
31312,32.307622,-81.40384,GA
31313,31.844813,-81.612525,GA
31314,31.870077,-81.631901,GA
31315,31.892873,-81.588978,GA
31316,31.723569,-81.714287,GA
31318,32.142025,-81.371941,GA
31320,31.765504,-81.368411,GA
31321,32.185062,-81.659794,GA
31322,32.109885,-81.255465,GA
31323,31.687492,-81.427667,GA
31324,31.850203,-81.264824,GA
31326,32.2952,-81.229931,GA
31327,31.467932,-81.248703,GA
31328,32.011177,-80.865579,GA
31329,32.427261,-81.350003,GA
31331,31.51171,-81.443246,GA
31401,32.074408,-81.089164,GA
31404,32.051557,-81.049341,GA
31405,32.039402,-81.179112,GA
31406,31.980404,-81.085184,GA
31407,32.186164,-81.192785,GA
31408,32.117422,-81.184189,GA
31409,32.015561,-81.14483,
31410,32.02875,-80.99268,GA
31411,31.94309,-81.034687,GA
31415,32.077639,-81.12241,GA
31419,31.997215,-81.230674,GA
31501,31.223623,-82.350198,GA
31503,31.202704,-82.417115,GA
31510,31.545485,-82.440693,GA
31512,31.545696,-83.018356,GA
31513,31.77705,-82.347726,GA
31516,31.309371,-82.25326,GA
31518,31.512607,-82.185093,GA
31519,31.684697,-82.879186,GA
31520,31.180919,-81.493973,GA
31522,31.257252,-81.342026,GA
31523,31.212645,-81.616811,GA
31524,31.240597,-81.473387,
31525,31.320999,-81.52644,GA
31527,31.069472,-81.425347,GA
31532,31.72207,-82.758822,GA
31533,31.562738,-82.82902,GA
31535,31.459541,-82.867327,GA
31537,30.885179,-82.005027,GA
31539,31.8317,-82.605344,GA
31542,31.142701,-82.119407,GA
31543,31.334089,-81.828853,GA
31544,31.840482,-82.963883,GA
31545,31.663955,-81.934173,GA
31546,31.509732,-81.77734,GA
31547,30.790547,-81.559737,
31548,30.796163,-81.698233,GA
31549,31.921441,-82.729933,GA
31550,31.14708,-82.595623,GA
31551,31.495821,-82.273207,GA
31552,31.289898,-82.599146,GA
31553,31.181703,-81.972104,GA
31554,31.485797,-82.620517,GA
31555,31.705666,-82.080662,GA
31556,31.413937,-82.111734,
31557,31.375274,-82.098837,GA
31558,30.899386,-81.427516,GA
31560,31.499205,-82.021183,GA
31561,31.199121,-81.328637,
31562,30.422391,-82.170373,
31563,31.751319,-82.181464,GA
31565,31.067104,-81.632253,GA
31566,31.182755,-81.805594,GA
31567,31.630886,-82.706228,GA
31568,31.01339,-81.819102,GA
31569,30.896531,-81.697128,GA
31601,30.775522,-83.3336,GA
31602,30.86816,-83.34235,GA
31605,30.932951,-83.221938,GA
31606,30.806085,-83.190044,GA
31620,31.117296,-83.434236,GA
31622,31.378727,-83.194291,GA
31623,31.074434,-82.644004,GA
31624,31.296189,-82.730338,GA
31625,30.992647,-83.533505,GA
31626,30.778489,-83.796406,GA
31627,31.043183,-83.392615,GA
31629,30.816844,-83.689394,GA
31630,30.950818,-82.876732,GA
31631,30.643635,-82.741456,GA
31632,30.987018,-83.360313,GA
31634,31.042485,-82.767459,GA
31635,31.096894,-83.048473,GA
31636,30.730986,-83.111372,GA
31637,31.295961,-83.440219,GA
31638,30.906417,-83.512186,GA
31639,31.216548,-83.190727,GA
31641,30.921011,-83.093576,GA
31642,31.262789,-82.883197,GA
31643,30.773089,-83.556898,GA
31645,31.060719,-83.218688,GA
31647,31.208842,-83.427337,GA
31648,30.706508,-83.019006,GA
31649,30.964958,-82.995264,GA
31650,31.395823,-83.025392,GA
31698,30.848944,-83.28957,
31699,30.974901,-83.205221,GA
31701,31.552692,-84.159274,GA
31705,31.51689,-84.042942,GA
31707,31.586919,-84.206431,GA
31709,32.067003,-84.127711,GA
31711,32.191128,-84.130077,GA
31712,31.835292,-83.709156,GA
31714,31.72025,-83.693961,GA
31716,31.358537,-84.127936,GA
31719,32.090308,-84.310747,
31720,30.878154,-83.724572,GA
31721,31.52526,-84.301465,
31722,31.067453,-83.622768,GA
31730,31.194884,-84.310924,GA
31733,31.59319,-83.489763,GA
31735,31.969555,-83.973306,GA
31738,31.012669,-83.871864,GA
31743,31.908396,-83.991153,GA
31744,31.340289,-83.903131,GA
31747,31.176703,-83.587067,GA
31749,31.41359,-83.327184,GA
31750,31.736465,-83.215037,GA
31756,31.183017,-83.96576,GA
31757,30.871395,-83.903125,GA
31763,31.750045,-84.139141,GA
31764,31.976312,-84.088839,GA
31765,31.087551,-84.027154,GA
31768,31.189103,-83.841107,GA
31771,31.248142,-83.654152,GA
31772,31.724154,-83.961027,GA
31773,30.973428,-84.048091,GA
31774,31.565466,-83.263747,GA
31775,31.330841,-83.598579,GA
31778,30.974992,-83.700075,GA
31779,31.108022,-84.211198,GA
31780,32.03187,-84.388811,GA
31781,31.560566,-83.796317,GA
31783,31.758976,-83.470125,GA
31784,31.24725,-84.03667,GA
31787,31.899179,-84.243318,GA
31788,31.111441,-83.676797,
31789,31.479734,-83.739835,GA
31790,31.652476,-83.577968,GA
31791,31.528949,-83.894253,GA
31792,30.770798,-84.043704,GA
31793,31.462602,-83.593815,
31794,31.445872,-83.452667,GA
31795,31.473599,-83.687414,GA
31796,31.770118,-83.856468,GA
31798,31.613378,-83.065969,GA
31801,32.519338,-84.594755,GA
31803,32.285466,-84.493596,GA
31804,32.664402,-84.878409,GA
31805,32.263056,-84.739509,GA
31806,32.263444,-84.322708,GA
31807,32.63823,-84.800836,GA
31808,32.63161,-85.01055,GA
31810,32.568261,-84.524881,GA
31811,32.737356,-84.937436,GA
31812,32.640049,-84.402776,GA
31814,32.214886,-84.844165,GA
31815,32.029792,-84.844823,GA
31816,32.881465,-84.60815,GA
31820,32.579414,-84.824682,GA
31821,32.116128,-84.963449,GA
31822,32.864979,-84.910348,GA
31823,32.810641,-84.822587,GA
31824,32.051196,-84.519089,GA
31825,32.116195,-84.6709,GA
31826,32.797453,-84.699209,GA
31827,32.686718,-84.521816,GA
31829,32.562698,-84.731611,GA
31830,32.900708,-84.729063,GA
31831,32.685573,-84.706837,GA
31832,31.958169,-84.614896,GA
31833,32.8429,-85.091845,GA
31836,32.796402,-84.53509,GA
31901,32.465313,-84.980285,GA
31903,32.414148,-84.954244,GA
31904,32.55434,-85.009469,GA
31905,32.378795,-84.90685,GA
31906,32.467811,-84.950173,GA
31907,32.482037,-84.901475,GA
31909,32.548807,-84.924106,GA
32003,30.095584,-81.710162,
32008,29.926138,-82.914234,FL
32009,30.422502,-81.973824,FL
32011,30.571111,-81.839579,FL
32024,30.091975,-82.73112,FL
32025,30.107097,-82.579111,FL
32026,30.054149,-82.181681,
32033,29.788112,-81.434324,FL
32034,30.606044,-81.496098,FL
32038,29.934936,-82.692234,FL
32040,30.243509,-82.238887,FL
32043,29.937039,-81.732587,FL
32044,29.857892,-82.178704,FL
32046,30.701152,-81.916587,FL
32052,30.486131,-82.936084,FL
32053,30.575476,-83.126068,FL
32054,30.033807,-82.394253,FL
32055,30.270103,-82.62413,FL
32058,30.107546,-82.106933,FL
32059,30.384943,-83.25597,FL
32060,30.274413,-83.036329,FL
32061,30.097557,-82.51033,FL
32062,30.137457,-82.978338,FL
32063,30.24767,-82.112978,FL
32064,30.295625,-82.984108,
32065,30.152238,-81.797016,FL
32066,30.039764,-83.205806,FL
32068,30.083283,-81.891075,FL
32071,30.058101,-82.955828,FL
32072,30.18816,-82.424491,FL
32073,30.169821,-81.739144,FL
32079,29.977993,-81.807021,FL
32080,29.818745,-81.27286,
32081,30.125788,-81.410496,
32082,30.111553,-81.371747,FL
32083,30.114597,-82.232781,FL
32084,29.918419,-81.367545,FL
32086,29.766738,-81.30637,FL
32087,30.377434,-82.28046,FL
32091,29.928819,-82.12774,FL
32092,29.934156,-81.511955,FL
32094,30.186943,-82.82182,FL
32095,30.022752,-81.406577,FL
32096,30.53438,-82.626965,FL
32097,30.661173,-81.618704,FL
32102,29.137291,-81.546429,FL
32110,29.428804,-81.339209,FL
32112,29.431746,-81.565573,FL
32113,29.409977,-82.089218,FL
32114,29.192391,-81.04676,FL
32117,29.235588,-81.063969,FL
32118,29.209639,-81.002321,FL
32119,29.160962,-81.025593,FL
32124,29.17079,-81.141179,FL
32127,29.106272,-80.97367,FL
32128,29.100739,-81.071829,
32129,29.136974,-81.023957,
32130,29.148342,-81.341043,FL
32131,29.684293,-81.562375,FL
32132,28.980108,-80.920894,FL
32133,29.020177,-81.909262,
32134,29.385007,-81.837948,FL
32136,29.463763,-81.147395,FL
32137,29.581521,-81.21819,FL
32139,29.375752,-81.589416,FL
32140,29.762604,-81.866657,FL
32141,28.928812,-80.919083,FL
32145,29.677558,-81.421332,FL
32147,29.590843,-81.777145,FL
32148,29.616999,-81.883688,FL
32157,29.467548,-81.578498,FL
32159,28.933203,-81.898509,FL
32162,28.910718,-81.986559,
32164,29.487697,-81.209696,FL
32168,28.963912,-81.029436,FL
32169,28.959805,-80.867799,FL
32174,29.284784,-81.161348,FL
32176,29.331582,-81.062507,FL
32177,29.697699,-81.703239,FL
32179,29.088109,-81.895088,FL
32180,29.236302,-81.396684,FL
32181,29.507981,-81.601987,FL
32187,29.578946,-81.550038,FL
32189,29.54984,-81.647696,FL
32190,29.34334,-81.489008,FL
32193,29.504965,-81.645067,FL
32195,28.98808,-81.886336,FL
32202,30.32462,-81.647232,FL
32204,30.317018,-81.680832,FL
32205,30.298822,-81.721037,FL
32206,30.350191,-81.638776,FL
32207,30.289637,-81.640966,FL
32208,30.39309,-81.682946,FL
32209,30.361015,-81.696254,FL
32210,30.266582,-81.745526,FL
32211,30.33152,-81.582697,FL
32212,30.222109,-81.669128,FL
32216,30.277467,-81.582904,FL
32217,30.22918,-81.621158,FL
32218,30.487842,-81.667693,FL
32219,30.426654,-81.815005,FL
32220,30.368009,-81.870968,FL
32221,30.260056,-81.85295,FL
32222,30.208918,-81.831013,FL
32223,30.156574,-81.649405,FL
32224,30.270438,-81.467894,FL
32225,30.357756,-81.505829,FL
32226,30.481248,-81.506157,FL
32227,30.389189,-81.404408,FL
32228,30.39186,-81.400074,
32233,30.358873,-81.419388,FL
32234,30.225133,-81.98456,FL
32244,30.217667,-81.752685,FL
32246,30.29376,-81.517139,FL
